10016D0000,598,12,163,112.50,1,9,-75.677778,4.812082,1398,2,15-06-2001,RES CREG 178 de 2019
10016E0000,599,12,163,75.00,1,9,-75.675931,4.811797,1394,3,15-01-2020,RES CREG 178 de 2019
10016F0000,600,12,163,75.00,1,9,-75.679384,4.812481,1396,2,02-04-2014,RES CREG 178 de 2019
10016G0000,601,12,163,112.50,1,9,-75.679472,4.812302,1400,2,15-06-1988,RES CREG 178 de 2019
10016H0000,602,12,163,112.50,1,9,-75.679942,4.811806,1410,2,15-06-1980,RES CREG 178 de 2019
10016I0000,603,12,163,150.00,1,9,-75.680273,4.812557,1400,2,15-06-1991,RES CREG 178 de 2019
10016J0000,604,32,163,30.00,1,9,-75.747616,4.860686,1325,2,15-06-2007,RES CREG 178 de 2019
10016K0000,605,12,163,112.50,1,9,-75.681146,4.814208,1382,2,15-06-1993,RES CREG 178 de 2019
10207U0000,606,12,163,75.00,1,9,-75.688787,4.817555,1374,2,03-02-2023,RES CREG 178 de 2019
10016L0000,606,12,163,30.00,1,9,-75.688789,4.817556,1374,3,03-02-2023,RES CREG 178 de 2019
10016M0000,607,12,163,30.00,1,9,-75.687924,4.817255,1376,2,15-06-1984,RES CREG 178 de 2019
10016N0000,608,12,163,75.00,1,5,-75.687816,4.817174,1378,2,15-06-1980,RES CREG 178 de 2019
10016O0000,609,12,163,75.00,1,9,-75.687202,4.817643,1370,2,15-06-1990,RES CREG 178 de 2019
10016P0000,610,12,163,50.00,1,9,-75.685932,4.817268,1368,2,30-12-2002,RES CREG 178 de 2019
10016Q0000,611,12,163,30.00,1,9,-75.689212,4.817466,1376,2,15-06-1980,RES CREG 178 de 2019
10016R0000,612,12,163,75.00,1,9,-75.689904,4.817570,1378,2,15-06-1994,RES CREG 178 de 2019
1017770000,613,23,163,225.00,1,9,-75.686031,4.818402,1351,3,10-09-2021,RES CREG 178 de 2019
10016S0000,614,32,163,10.00,2,9,-75.705650,4.824618,1352,3,30-12-2010,RES CREG 178 de 2019
10016T0000,615,13,163,15.00,1,9,-75.704641,4.824162,1352,3,26-10-2023,RES CREG 178 de 2019
1018470000,616,13,163,30.00,1,9,-75.704566,4.824162,1352,2,10-08-2019,RES CREG 178 de 2019
10016V0000,617,23,163,25.00,1,9,-75.703510,4.824257,1352,3,09-08-2018,RES CREG 178 de 2019
10016W0000,618,23,163,30.00,1,9,-75.703470,4.824239,1352,3,09-08-2018,RES CREG 178 de 2019
10213K0000,619,13,163,45.00,1,9,-75.703653,4.824272,1352,2,03-09-2023,RES CREG 178 de 2019
10187U0000,619,13,163,30.00,1,9,-75.703649,4.824279,1352,3,03-09-2023,RES CREG 178 de 2019
10016X0000,619,13,163,30.00,1,9,-75.703649,4.824279,1352,3,12-01-2020,RES CREG 178 de 2019
10016Y0000,620,13,163,45.00,1,9,-75.709533,4.824935,1384,2,15-06-1980,RES CREG 178 de 2019
10016Z0000,621,13,163,75.00,1,9,-75.710478,4.824690,1377,2,09-08-2013,RES CREG 178 de 2019
1001700000,622,13,163,45.00,1,9,-75.709434,4.826592,1377,2,03-08-2013,RES CREG 178 de 2019
1001710000,623,13,163,112.50,1,9,-75.710170,4.824554,1382,2,15-06-1986,RES CREG 178 de 2019
1001720000,624,13,163,75.00,1,9,-75.711021,4.823572,1344,2,15-06-1987,RES CREG 178 de 2019
1001730000,625,12,163,10.00,1,9,-75.712692,4.823993,1344,2,15-06-1980,RES CREG 178 de 2019
1001740000,626,12,163,75.00,1,9,-75.757812,4.811924,1288,2,15-06-1993,RES CREG 178 de 2019
1001750000,627,12,163,112.50,1,9,-75.756797,4.811842,1300,2,15-06-2001,RES CREG 178 de 2019
1001760000,628,12,163,25.00,1,9,-75.756039,4.812672,1282,2,15-06-2002,RES CREG 178 de 2019
1001770000,629,12,163,225.00,1,9,-75.757797,4.811962,1292,2,15-06-1996,RES CREG 178 de 2019
1019820000,630,12,163,150.00,1,9,-75.757843,4.811113,1274,2,15-07-2021,RES CREG 178 de 2019
10182Y0000,630,12,163,150.00,1,9,-75.757846,4.811105,1274,3,15-07-2021,RES CREG 178 de 2019
1001780000,630,12,163,112.50,1,9,-75.757846,4.811105,1274,3,04-11-2019,RES CREG 178 de 2019
1001790000,631,12,163,75.00,1,9,-75.757925,4.810393,1282,2,15-06-1980,RES CREG 178 de 2019
10017A0000,632,12,163,150.00,1,9,-75.757961,4.810420,1282,2,15-06-1996,RES CREG 178 de 2019
10017B0000,633,12,163,112.50,1,9,-75.758049,4.812477,1290,2,15-06-1980,RES CREG 178 de 2019
10017C0000,634,12,163,150.00,2,9,-75.755796,4.812175,1302,2,01-01-2005,RES CREG 178 de 2019
10199L0000,635,12,163,75.00,1,9,-75.758450,4.813361,1278,2,11-11-2021,RES CREG 178 de 2019
10017D0000,635,12,163,30.00,1,9,-75.758444,4.813355,1278,3,11-11-2021,RES CREG 107 de 2009
10178D0000,636,12,163,25.00,1,9,-75.758736,4.812674,1286,2,15-06-1994,RES CREG 178 de 2019
10203U0000,637,12,163,30.00,1,9,-75.759384,4.811672,1280,2,11-05-2022,RES CREG 178 de 2019
10017E0000,637,12,163,30.00,1,9,-75.759384,4.811675,1280,3,11-05-2022,RES CREG 107 de 2009
10017F0000,638,12,163,112.50,1,9,-75.760043,4.811098,1266,2,15-06-1994,RES CREG 178 de 2019
10017G0000,639,12,163,15.00,1,9,-75.760385,4.811288,1258,2,15-06-2007,RES CREG 178 de 2019
10017H0000,640,12,163,50.00,1,9,-75.760464,4.810873,1254,2,15-06-1997,RES CREG 178 de 2019
10206G0000,641,12,163,75.00,1,9,-75.760055,4.810355,1252,2,18-10-2022,RES CREG 178 de 2019
10017I0000,641,12,163,150.00,1,9,-75.760054,4.810358,1252,3,18-10-2022,RES CREG 107 de 2009
10017J0000,642,12,163,75.00,1,9,-75.759387,4.810102,1254,2,15-06-1994,RES CREG 178 de 2019
10017K0000,643,12,163,112.50,1,9,-75.757441,4.809393,1272,2,15-06-1994,RES CREG 178 de 2019
10017L0000,644,12,163,45.00,1,9,-75.762238,4.808908,1242,2,15-03-2013,RES CREG 178 de 2019
10017M0000,645,12,163,150.00,1,9,-75.761975,4.809556,1248,2,15-06-1993,RES CREG 178 de 2019
10017N0000,646,12,163,37.50,1,9,-75.681732,4.813211,1398,2,15-06-1980,RES CREG 178 de 2019
10017O0000,647,12,163,25.00,1,9,-75.681127,4.813752,1384,2,15-06-1985,RES CREG 178 de 2019
10017P0000,648,12,163,50.00,1,9,-75.682300,4.814262,1382,2,15-06-1980,RES CREG 178 de 2019
10017Q0000,649,12,163,50.00,1,9,-75.682260,4.814261,1382,2,15-06-2011,RES CREG 178 de 2019
10017R0000,650,12,163,45.00,1,9,-75.682501,4.814464,1380,2,18-06-2012,RES CREG 178 de 2019
10017S0000,651,12,163,30.00,1,9,-75.682906,4.814602,1380,2,31-03-2020,RES CREG 178 de 2019
10017T0000,652,12,163,15.00,1,9,-75.683769,4.814357,1384,2,01-01-2015,RES CREG 178 de 2019
10191I0000,653,12,163,45.00,1,9,-75.683040,4.813926,1388,2,31-08-2020,RES CREG 178 de 2019
10017U0000,653,12,163,45.00,1,9,-75.683038,4.813928,1388,3,31-08-2020,RES CREG 107 de 2009
10017V0000,654,12,163,112.50,1,9,-75.683008,4.813939,1388,3,26-07-2019,RES CREG 178 de 2019
10017W0000,655,12,163,112.50,1,9,-75.684162,4.814393,1390,2,01-01-1995,RES CREG 178 de 2019
10017X0000,656,12,163,75.00,1,9,-75.686149,4.814637,1406,2,15-06-1998,RES CREG 178 de 2019
10017Y0000,657,12,163,10.00,2,9,-75.686350,4.814686,1408,3,30-12-2010,RES CREG 178 de 2019
10017Z0000,658,12,163,112.50,1,9,-75.687789,4.814794,1352,2,15-06-1980,RES CREG 178 de 2019
1001800000,659,22,163,75.00,1,9,-75.687974,4.814833,1352,3,30-12-2018,RES CREG 178 de 2019
1001810000,660,12,163,45.00,1,9,-75.673949,4.810121,1402,3,15-01-2020,RES CREG 178 de 2019
1001820000,661,12,163,37.50,1,9,-75.672367,4.808978,1404,3,19-06-2020,RES CREG 178 de 2019
1001830000,662,12,163,75.00,1,9,-75.673628,4.808783,1410,2,15-12-2013,RES CREG 178 de 2019
1001840000,663,12,163,112.50,1,9,-75.673564,4.808788,1410,2,15-06-1986,RES CREG 178 de 2019
1001850000,664,22,163,45.00,1,9,-75.672360,4.807371,1418,3,06-12-2018,RES CREG 178 de 2019
1020870000,665,12,163,75.00,1,9,-75.673792,4.807657,1426,2,15-02-2023,RES CREG 178 de 2019
1001860000,665,12,163,75.00,1,9,-75.673817,4.807657,1426,3,15-02-2023,RES CREG 107 de 2009
1001870000,666,12,163,150.00,1,9,-75.746601,4.796522,1352,2,25-06-2014,RES CREG 178 de 2019
1001880000,667,12,163,150.00,1,9,-75.746063,4.796369,1290,2,15-06-1995,RES CREG 178 de 2019
1001890000,668,12,163,225.00,1,9,-75.745676,4.796682,1290,2,15-06-1980,RES CREG 178 de 2019
10018A0000,669,12,163,75.00,1,9,-75.745724,4.796685,1290,2,15-06-1998,RES CREG 178 de 2019
10018B0000,670,12,163,75.00,1,9,-75.745890,4.796021,1294,2,15-06-2000,RES CREG 178 de 2019
1019810000,671,12,163,75.00,1,9,-75.745875,4.796048,1294,2,12-07-2021,RES CREG 178 de 2019
10018C0000,671,12,163,150.00,1,9,-75.745635,4.795963,1294,3,12-07-2021,RES CREG 107 de 2009
10018D0000,672,12,163,75.00,1,9,-75.747757,4.795420,1352,3,30-12-2016,RES CREG 178 de 2019
10018E0000,673,12,163,75.00,1,9,-75.748884,4.798211,1352,2,15-06-2003,RES CREG 178 de 2019
10018F0000,674,12,163,50.00,1,9,-75.749030,4.797714,1284,2,15-06-2003,RES CREG 178 de 2019
10018G0000,675,12,163,75.00,1,9,-75.749489,4.798721,1284,2,15-06-2003,RES CREG 178 de 2019
10018H0000,676,12,163,50.00,1,9,-75.749820,4.797961,1284,2,30-12-1997,RES CREG 178 de 2019
1017750000,677,22,163,50.00,1,9,-75.748068,4.800723,1351,3,15-07-2021,RES CREG 178 de 2019
10018I0000,678,12,163,75.00,2,9,-75.747447,4.800387,1282,2,15-06-2004,RES CREG 178 de 2019
10018J0000,679,12,163,25.00,1,9,-75.746952,4.800133,1282,2,01-01-1995,RES CREG 178 de 2019
10018K0000,680,12,163,150.00,2,9,-75.748905,4.801150,1272,2,15-06-1992,RES CREG 178 de 2019
10177G0000,681,22,163,225.00,1,9,-75.748328,4.799669,1288,2,15-06-1980,RES CREG 178 de 2019
10178V0000,682,12,163,225.00,1,9,-75.748396,4.799685,1286,2,15-06-2001,RES CREG 178 de 2019
10018L0000,683,12,163,112.50,2,9,-75.748275,4.799708,1286,2,15-06-2012,RES CREG 178 de 2019
10018M0000,684,12,163,30.00,2,9,-75.748350,4.799340,1286,2,15-06-2005,RES CREG 178 de 2019
10204G0000,685,12,163,75.00,1,9,-75.747250,4.800707,1278,2,23-06-2022,RES CREG 178 de 2019
10018N0000,685,12,163,75.00,1,9,-75.747239,4.800703,1278,3,23-06-2022,RES CREG 107 de 2009
10018O0000,686,12,163,150.00,1,9,-75.747130,4.801047,1270,2,15-06-1980,RES CREG 178 de 2019
10183L0000,687,12,163,150.00,1,9,-75.746796,4.801634,1262,2,07-05-2019,RES CREG 178 de 2019
10018Q0000,688,12,163,75.00,1,9,-75.745808,4.801995,1260,2,15-06-1994,RES CREG 178 de 2019
10018R0000,689,12,163,75.00,1,9,-75.743479,4.801573,1278,2,15-06-1997,RES CREG 178 de 2019
10018S0000,690,12,163,75.00,1,9,-75.742912,4.801481,1278,2,15-06-1998,RES CREG 178 de 2019
10018T0000,691,12,163,150.00,1,9,-75.742930,4.801147,1352,2,15-06-1980,RES CREG 178 de 2019
10018U0000,692,12,163,30.00,1,9,-75.743256,4.800361,1278,2,23-03-2012,RES CREG 178 de 2019
10018V0000,693,12,163,300.00,2,5,-75.743284,4.800207,1352,2,15-06-2012,RES CREG 178 de 2019
10018W0000,694,12,163,150.00,1,9,-75.744804,4.801537,1272,2,15-06-1980,RES CREG 178 de 2019
10018X0000,695,12,163,45.00,1,9,-75.744805,4.800925,1352,2,18-03-2013,RES CREG 178 de 2019
10018Y0000,696,12,163,300.00,1,5,-75.696560,4.814047,1412,2,15-06-2013,RES CREG 178 de 2019
10018Z0000,697,12,163,75.00,1,5,-75.694701,4.812921,1410,2,15-06-1980,RES CREG 178 de 2019
1001900000,698,12,163,150.00,1,5,-75.695007,4.812894,1408,2,15-06-1980,RES CREG 178 de 2019
1001910000,699,12,163,30.00,2,5,-75.695476,4.812832,1406,2,15-06-1980,RES CREG 178 de 2019
1001920000,700,12,163,400.00,2,5,-75.696395,4.814207,1412,2,15-06-1980,RES CREG 178 de 2019
1001930000,701,12,163,100.00,1,5,-75.695197,4.812831,1406,2,15-06-1980,RES CREG 178 de 2019
1001940000,702,12,163,300.00,1,5,-75.693818,4.812621,1352,2,15-06-1980,RES CREG 178 de 2019
1001950000,703,12,163,225.00,1,5,-75.693387,4.811987,1352,2,01-05-2013,RES CREG 178 de 2019
1001960000,704,32,163,10.00,2,5,-75.693120,4.811923,1406,3,30-12-2010,RES CREG 178 de 2019
1001970000,705,12,163,112.50,1,5,-75.693048,4.811732,1404,2,15-06-1980,RES CREG 178 de 2019
1001980000,706,12,163,25.00,1,6,-75.692603,4.811834,1352,2,15-06-2011,RES CREG 178 de 2019
1001990000,707,12,163,225.00,1,5,-75.692548,4.811838,1352,2,15-06-2011,RES CREG 178 de 2019
10019A0000,708,12,163,112.50,2,5,-75.697268,4.813468,1404,2,15-06-1995,RES CREG 178 de 2019
10019B0000,709,22,163,112.50,2,5,-75.697642,4.814041,1352,3,30-12-2017,RES CREG 178 de 2019
10019C0000,710,12,163,500.00,2,5,-75.694947,4.812445,1402,2,15-06-1980,RES CREG 178 de 2019
10019D0000,711,12,163,75.00,2,5,-75.696040,4.812413,1400,2,15-06-1980,RES CREG 178 de 2019
10019E0000,712,12,163,150.00,2,5,-75.696073,4.811911,1398,2,15-06-1980,RES CREG 178 de 2019
10019F0000,713,12,163,150.00,2,5,-75.694710,4.812731,1408,2,15-06-1980,RES CREG 178 de 2019
10019G0000,714,12,163,112.50,1,5,-75.692784,4.811841,1406,2,15-06-1980,RES CREG 178 de 2019
10019H0000,715,12,163,225.00,2,5,-75.695013,4.812456,1400,2,15-06-1980,RES CREG 178 de 2019
10019I0000,716,12,163,15.00,1,9,-75.711664,4.824749,1348,2,15-06-1980,RES CREG 178 de 2019
10019J0000,717,13,163,112.50,1,5,-75.710990,4.822180,1354,2,15-06-1980,RES CREG 178 de 2019
10019K0000,718,13,163,30.00,1,9,-75.714096,4.820593,1352,2,15-06-1990,RES CREG 178 de 2019
10019L0000,719,13,163,630.00,2,5,-75.714920,4.821144,1352,2,15-06-2012,RES CREG 178 de 2019
10019M0000,720,13,163,30.00,1,9,-75.712620,4.820893,1352,2,15-06-1998,RES CREG 178 de 2019
10019N0000,721,12,163,75.00,1,9,-75.714465,4.817110,1352,2,01-01-1981,RES CREG 178 de 2019
10019O0000,722,12,163,75.00,1,9,-75.713907,4.817055,1374,2,15-06-2016,RES CREG 178 de 2019
10019P0000,723,12,163,45.00,1,9,-75.714906,4.817146,1352,2,15-06-2011,RES CREG 178 de 2019
10019Q0000,724,12,163,150.00,1,9,-75.714610,4.816830,1372,2,01-01-1995,RES CREG 178 de 2019
10019R0000,725,12,163,50.00,1,9,-75.714720,4.815890,1374,2,15-06-1985,RES CREG 178 de 2019
10019S0000,726,12,163,45.00,2,9,-75.714757,4.815583,1374,2,15-06-1980,RES CREG 178 de 2019
10019T0000,727,12,163,75.00,1,9,-75.714775,4.815429,1372,2,01-01-1992,RES CREG 178 de 2019
10019U0000,728,12,163,112.50,1,9,-75.713870,4.814220,1370,2,15-06-1985,RES CREG 178 de 2019
10019V0000,729,12,163,45.00,1,9,-75.713455,4.814147,1370,2,01-01-2002,RES CREG 178 de 2019
10207Z0000,730,12,163,30.00,1,9,-75.712608,4.814123,1372,2,31-01-2023,RES CREG 178 de 2019
10019W0000,730,12,163,30.00,1,9,-75.712606,4.814123,1372,3,31-01-2023,RES CREG 178 de 2019
10208C0000,731,12,163,30.00,1,9,-75.712436,4.814119,1372,2,01-02-2023,RES CREG 178 de 2019
10019X0000,731,12,163,50.00,1,9,-75.712434,4.814132,1372,3,15-11-2020,RES CREG 107 de 2009
10192L0000,731,12,163,30.00,1,9,-75.712430,4.814133,1372,3,31-01-2023,RES CREG 178 de 2019
10207Y0000,731,12,163,30.00,1,9,-75.712439,4.814128,1372,3,01-02-2023,RES CREG 178 de 2019
10019Y0000,732,12,163,45.00,2,9,-75.711750,4.813995,1372,2,15-06-2002,RES CREG 178 de 2019
10019Z0000,733,12,163,225.00,1,5,-75.712138,4.813788,1374,2,15-06-1980,RES CREG 178 de 2019
1002000000,734,12,163,45.00,2,9,-75.711325,4.814744,1370,2,15-06-2007,RES CREG 178 de 2019
1002010000,735,12,163,225.00,1,9,-75.711326,4.813922,1376,2,01-01-1997,RES CREG 178 de 2019
1002020000,736,12,163,75.00,1,9,-75.759011,4.808341,1250,2,15-06-1998,RES CREG 178 de 2019
1002030000,737,12,163,112.50,1,9,-75.761986,4.808507,1236,2,15-06-1992,RES CREG 178 de 2019
1002040000,738,22,163,45.00,1,9,-75.761796,4.808733,1240,3,30-12-2013,RES CREG 178 de 2019
1002050000,739,12,163,150.00,1,9,-75.761643,4.808922,1242,2,15-06-1983,RES CREG 178 de 2019
1002060000,740,12,163,37.50,1,9,-75.761245,4.809383,1244,2,02-02-2015,RES CREG 178 de 2019
1002070000,741,12,163,225.00,1,9,-75.758454,4.810195,1266,2,15-06-1994,RES CREG 178 de 2019
1002080000,742,12,163,75.00,1,9,-75.758601,4.810055,1262,2,15-06-2007,RES CREG 178 de 2019
1002090000,743,12,163,30.00,1,9,-75.759045,4.809975,1256,2,15-06-1981,RES CREG 178 de 2019
10020A0000,744,12,163,30.00,1,9,-75.758546,4.808218,1256,2,15-06-2003,RES CREG 178 de 2019
10020B0000,745,12,163,75.00,1,9,-75.758489,4.808573,1258,2,15-06-2003,RES CREG 178 de 2019
10020C0000,746,12,163,150.00,1,9,-75.759140,4.807380,1246,2,15-06-1997,RES CREG 178 de 2019
10020D0000,747,12,163,225.00,1,9,-75.758364,4.808003,1258,2,15-06-1995,RES CREG 178 de 2019
10020E0000,748,22,163,75.00,1,9,-75.758140,4.808250,1262,3,30-12-2014,RES CREG 178 de 2019
10020F0000,749,22,163,75.00,1,9,-75.758111,4.808301,1262,3,30-12-2014,RES CREG 178 de 2019
10020G0000,750,12,163,75.00,1,9,-75.757832,4.808788,1268,2,03-01-2014,RES CREG 178 de 2019
10020H0000,751,12,163,112.50,2,9,-75.762775,4.810534,1252,2,15-06-2005,RES CREG 178 de 2019
10020I0000,752,12,163,75.00,1,9,-75.762715,4.810838,1254,2,15-06-1980,RES CREG 178 de 2019
10020J0000,753,12,163,75.00,1,9,-75.762197,4.811373,1264,2,15-06-2007,RES CREG 178 de 2019
10020K0000,754,12,163,30.00,1,9,-75.762980,4.814038,1266,2,15-06-2008,RES CREG 178 de 2019
10179N0000,755,12,163,225.00,2,5,-75.761091,4.813803,1274,2,15-06-1984,RES CREG 178 de 2019
10020L0000,756,32,163,45.00,1,9,-75.770291,4.804820,1352,2,30-12-1987,RES CREG 178 de 2019
10020M0000,757,32,163,75.00,2,9,-75.771541,4.802884,1352,2,01-01-1989,RES CREG 178 de 2019
10020N0000,758,32,163,15.00,1,9,-75.772656,4.801349,1352,2,30-06-2017,RES CREG 178 de 2019
10020O0000,759,32,163,45.00,1,9,-75.772914,4.806629,1352,2,15-06-1980,RES CREG 178 de 2019
10020P0000,760,32,163,30.00,2,9,-75.768471,4.803094,1352,2,15-06-1980,RES CREG 178 de 2019
10020Q0000,761,32,163,30.00,1,9,-75.776462,4.804241,1352,2,30-12-2004,RES CREG 178 de 2019
10020R0000,762,32,163,45.00,1,9,-75.775702,4.804338,1352,2,30-12-1984,RES CREG 178 de 2019
10020S0000,763,32,163,15.00,1,9,-75.775722,4.804333,1352,2,30-12-2005,RES CREG 178 de 2019
10212F0000,764,32,163,75.00,1,9,-75.765123,4.801694,1352,2,27-06-2023,RES CREG 178 de 2019
10020T0000,764,32,163,45.00,1,9,-75.765905,4.801838,1352,3,27-06-2023,RES CREG 178 de 2019
10020U0000,765,32,163,25.00,2,9,-75.764983,4.802809,1352,2,30-12-2004,RES CREG 178 de 2019
1020490000,766,32,163,30.00,1,9,-75.764593,4.802942,1352,2,02-06-2022,RES CREG 178 de 2019
10020V0000,766,32,163,75.00,1,9,-75.763032,4.803583,1352,3,02-06-2022,RES CREG 178 de 2019
10020W0000,767,32,163,37.50,2,9,-75.768466,4.801505,1352,2,30-12-2006,RES CREG 178 de 2019
10020X0000,768,32,163,25.00,1,9,-75.768336,4.800103,1352,2,30-12-2007,RES CREG 178 de 2019
10020Y0000,769,32,163,25.00,1,9,-75.767714,4.801692,1352,2,15-06-2005,RES CREG 178 de 2019
10020Z0000,770,32,163,50.00,1,9,-75.768011,4.800174,1352,2,15-06-1980,RES CREG 178 de 2019
1002100000,771,32,163,50.00,1,9,-75.767653,4.797995,1352,2,15-06-1980,RES CREG 178 de 2019
1002110000,772,32,163,25.00,1,9,-75.768431,4.794129,1352,2,30-12-2007,RES CREG 178 de 2019
1002120000,773,32,163,30.00,1,9,-75.767300,4.795331,1352,2,30-12-2004,RES CREG 178 de 2019
1002130000,774,32,163,30.00,1,9,-75.767380,4.795391,1352,3,06-12-2018,RES CREG 178 de 2019
1002140000,775,32,163,112.50,1,9,-75.768835,4.796806,1352,2,15-06-1995,RES CREG 178 de 2019
1002150000,776,32,163,30.00,1,9,-75.768848,4.795938,1352,2,15-06-1986,RES CREG 178 de 2019
1002160000,777,32,163,75.00,1,9,-75.769814,4.795473,1352,2,30-12-1999,RES CREG 178 de 2019
1002170000,778,32,163,30.00,1,9,-75.770402,4.794201,1352,2,30-12-1989,RES CREG 178 de 2019
1002180000,779,32,163,15.00,1,9,-75.766619,4.794321,1352,2,15-06-1980,RES CREG 178 de 2019
1002190000,780,12,163,75.00,2,5,-75.701268,4.814191,1406,2,01-01-1994,RES CREG 178 de 2019
10021A0000,781,32,163,15.00,1,9,-75.767942,4.797164,1352,2,15-06-1980,RES CREG 178 de 2019
10021B0000,782,32,163,25.00,1,9,-75.766770,4.795460,1352,2,30-12-2004,RES CREG 178 de 2019
10021C0000,783,32,163,37.50,1,9,-75.770394,4.811173,1352,2,30-12-2003,RES CREG 178 de 2019
10021D0000,784,32,163,45.00,1,9,-75.770299,4.811208,1352,2,15-06-1994,RES CREG 178 de 2019
10187C0000,785,32,163,45.00,1,9,-75.772352,4.811312,1352,2,28-01-2019,RES CREG 178 de 2019
10021E0000,785,32,163,37.50,1,9,-75.772352,4.811312,1352,3,28-01-2019,RES CREG 178 de 2019
10021F0000,786,12,163,112.50,1,9,-75.742046,4.801869,1264,2,15-06-1980,RES CREG 178 de 2019
10021G0000,787,32,163,10.00,1,9,-75.748620,4.803654,1254,3,30-12-2010,RES CREG 178 de 2019
10021H0000,788,12,163,112.50,1,9,-75.749269,4.803962,1252,2,15-06-1988,RES CREG 178 de 2019
10021I0000,789,12,163,75.00,1,9,-75.748839,4.802750,1258,2,15-06-2008,RES CREG 178 de 2019
10021J0000,790,12,163,112.50,1,9,-75.749236,4.802633,1260,2,15-06-1980,RES CREG 178 de 2019
10021K0000,791,12,163,75.00,1,9,-75.749290,4.802651,1260,2,30-12-2009,RES CREG 178 de 2019
10021L0000,792,12,163,50.00,1,9,-75.749533,4.802787,1352,2,15-06-1992,RES CREG 178 de 2019
10021M0000,793,12,163,112.50,1,9,-75.749111,4.801964,1266,2,15-06-1988,RES CREG 178 de 2019
10021N0000,794,32,163,10.00,1,9,-75.746570,4.804111,1260,3,30-12-2012,RES CREG 178 de 2019
10021O0000,795,12,163,75.00,1,9,-75.746195,4.804175,1260,2,01-09-2011,RES CREG 178 de 2019
10021P0000,796,32,163,10.00,1,9,-75.746570,4.804328,1260,3,30-12-2012,RES CREG 178 de 2019
10021Q0000,797,12,163,112.50,1,9,-75.746195,4.804399,1262,2,15-06-2011,RES CREG 178 de 2019
10021R0000,798,32,163,10.00,1,9,-75.745450,4.804488,1260,3,30-12-2012,RES CREG 178 de 2019
10021S0000,799,12,163,112.50,1,9,-75.746727,4.804671,1264,2,15-06-1980,RES CREG 178 de 2019
10021T0000,800,12,163,30.00,1,9,-75.746005,4.804778,1264,2,15-06-2007,RES CREG 178 de 2019
10021U0000,801,12,163,45.00,1,9,-75.748005,4.805108,1266,2,15-06-2005,RES CREG 178 de 2019
10021V0000,802,12,163,45.00,1,9,-75.747257,4.805215,1266,2,15-06-2004,RES CREG 178 de 2019
10021W0000,803,12,163,30.00,1,9,-75.746374,4.805321,1266,2,15-06-2007,RES CREG 178 de 2019
10021X0000,804,12,163,150.00,1,9,-75.746138,4.805357,1266,2,15-06-1980,RES CREG 178 de 2019
10021Y0000,805,12,163,75.00,1,9,-75.745776,4.805385,1264,2,30-03-2015,RES CREG 178 de 2019
10021Z0000,806,13,163,75.00,1,9,-75.714155,4.821212,1352,2,02-05-2014,RES CREG 178 de 2019
1002200000,807,32,163,75.00,1,9,-75.714396,4.821566,1352,3,30-12-2014,RES CREG 178 de 2019
1002210000,808,32,163,30.00,1,9,-75.720282,4.821405,1352,2,15-06-1980,RES CREG 178 de 2019
1002220000,809,32,163,10.00,1,9,-75.719595,4.822260,1352,2,15-06-2012,RES CREG 178 de 2019
1002230000,810,32,163,30.00,1,9,-75.720042,4.822985,1352,2,15-06-1980,RES CREG 178 de 2019
10206D0000,811,32,163,15.00,1,9,-75.723432,4.821075,1352,2,28-10-2022,RES CREG 178 de 2019
10186M0000,811,32,163,15.00,1,9,-75.723428,4.821074,1352,3,04-05-2021,RES CREG 178 de 2019
1002240000,811,32,163,30.00,1,9,-75.723428,4.821074,1352,3,24-07-2019,RES CREG 178 de 2019
10196I0000,811,32,163,15.00,1,9,-75.723427,4.821072,1352,3,28-10-2022,RES CREG 178 de 2019
1002250000,812,12,163,45.00,1,9,-75.734979,4.825559,1352,2,30-12-1997,RES CREG 178 de 2019
10212Y0000,813,32,163,75.00,1,9,-75.731907,4.827533,1352,2,25-08-2023,RES CREG 178 de 2019
10192B0000,813,32,163,30.00,1,9,-75.731910,4.827532,1352,3,25-08-2023,RES CREG 178 de 2019
1002260000,813,32,163,15.00,1,9,-75.731908,4.827534,1352,3,31-10-2020,RES CREG 107 de 2009
10215Q0000,814,32,163,30.00,1,9,-75.732946,4.833631,1352,2,13-11-2023,RES CREG 178 de 2019
10211K0000,814,32,163,45.00,1,9,-75.732947,4.833616,1352,3,13-11-2023,RES CREG 178 de 2019
10186N0000,814,32,163,15.00,1,9,-75.732947,4.833621,1352,3,31-03-2023,RES CREG 178 de 2019
1002270000,814,32,163,30.00,1,9,-75.732947,4.833621,1352,3,24-08-2019,RES CREG 178 de 2019
10210Q0000,814,32,163,30.00,1,9,-75.732942,4.833616,1352,3,04-05-2023,RES CREG 178 de 2019
1002280000,815,32,163,15.00,1,9,-75.730352,4.835960,1352,2,30-06-2016,RES CREG 178 de 2019
1002290000,816,32,163,15.00,1,9,-75.729774,4.838506,1352,2,15-06-1980,RES CREG 178 de 2019
10022A0000,817,32,163,25.00,1,9,-75.732758,4.840308,1352,2,15-06-2005,RES CREG 178 de 2019
10210N0000,818,32,163,25.00,1,9,-75.731498,4.840402,1352,2,23-03-2023,RES CREG 178 de 2019
10022B0000,818,32,163,25.00,1,9,-75.731523,4.840411,1352,3,23-03-2023,RES CREG 107 de 2009
