CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Departamento,Municipio,IdParametro,Frecuencia,Fecha,Valor
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,08/05/2022,0.8
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,09/05/2022,5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,10/05/2022,53.8
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,11/05/2022,7.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,12/05/2022,3.5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,13/05/2022,0.5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,14/05/2022,1.7
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,15/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,16/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,17/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,18/05/2022,5.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,19/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,20/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,21/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,22/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,23/05/2022,4.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,24/05/2022,1.7
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,25/05/2022,0
